,strdatetime,utcdatetime,close,MA
15004,2017-06-23T14:49:00+08:00,1498200540.0,6525.0,6519.85
15005,2017-06-23T14:50:00+08:00,1498200600.0,6526.0,6520.4
15006,2017-06-23T14:51:00+08:00,1498200660.0,6525.0,6520.8
15007,2017-06-23T14:52:00+08:00,1498200720.0,6525.0,6521.3
15008,2017-06-23T14:53:00+08:00,1498200780.0,6525.0,6521.7
15009,2017-06-23T14:54:00+08:00,1498200840.0,6525.0,6522.15
15010,2017-06-23T14:55:00+08:00,1498200900.0,6527.0,6522.65
15011,2017-06-23T14:56:00+08:00,1498200960.0,6528.0,6523.15
15012,2017-06-23T14:57:00+08:00,1498201020.0,6531.0,6523.9
15013,2017-06-23T14:58:00+08:00,1498201080.0,6531.0,6524.65
15014,2017-06-23T14:59:00+08:00,1498201140.0,6532.0,6525.3
15015,2017-06-23T21:00:00+08:00,1498222800.0,6528.0,6525.85
15016,2017-06-23T21:01:00+08:00,1498222860.0,6530.0,6526.4
15017,2017-06-23T21:02:00+08:00,1498222920.0,6531.0,6527.0
15018,2017-06-23T21:03:00+08:00,1498222980.0,6531.0,6527.25
15019,2017-06-23T21:04:00+08:00,1498223040.0,6528.0,6527.55
15020,2017-06-23T21:05:00+08:00,1498223100.0,6528.0,6527.7
15021,2017-06-23T21:06:00+08:00,1498223160.0,6525.0,6527.5
15022,2017-06-23T21:07:00+08:00,1498223220.0,6524.0,6527.4
15023,2017-06-23T21:08:00+08:00,1498223280.0,6528.0,6527.65
15024,2017-06-23T21:09:00+08:00,1498223340.0,6527.0,6527.75
15025,2017-06-23T21:10:00+08:00,1498223400.0,6524.0,6527.65
15026,2017-06-23T21:11:00+08:00,1498223460.0,6524.0,6527.6
15027,2017-06-23T21:12:00+08:00,1498223520.0,6525.0,6527.6
15028,2017-06-23T21:13:00+08:00,1498223580.0,6526.0,6527.65
15029,2017-06-23T21:14:00+08:00,1498223640.0,6525.0,6527.65
15030,2017-06-23T21:15:00+08:00,1498223700.0,6525.0,6527.55
15031,2017-06-23T21:16:00+08:00,1498223760.0,6524.0,6527.35
15032,2017-06-23T21:17:00+08:00,1498223820.0,6525.0,6527.05
15033,2017-06-23T21:18:00+08:00,1498223880.0,6526.0,6526.8
15034,2017-06-23T21:19:00+08:00,1498223940.0,6527.0,6526.55
15035,2017-06-23T21:20:00+08:00,1498224000.0,6528.0,6526.55
15036,2017-06-23T21:21:00+08:00,1498224060.0,6528.0,6526.45
15037,2017-06-23T21:22:00+08:00,1498224120.0,6527.0,6526.25
15038,2017-06-23T21:23:00+08:00,1498224180.0,6529.0,6526.15
15039,2017-06-23T21:24:00+08:00,1498224240.0,6530.0,6526.25
15040,2017-06-23T21:25:00+08:00,1498224300.0,6529.0,6526.3
15041,2017-06-23T21:26:00+08:00,1498224360.0,6528.0,6526.45
15042,2017-06-23T21:27:00+08:00,1498224420.0,6526.0,6526.55
15043,2017-06-23T21:28:00+08:00,1498224480.0,6527.0,6526.5
15044,2017-06-23T21:29:00+08:00,1498224540.0,6527.0,6526.5
15045,2017-06-23T21:30:00+08:00,1498224600.0,6525.0,6526.55
15046,2017-06-23T21:31:00+08:00,1498224660.0,6526.0,6526.65
15047,2017-06-23T21:32:00+08:00,1498224720.0,6524.0,6526.6
15048,2017-06-23T21:33:00+08:00,1498224780.0,6523.0,6526.45
15049,2017-06-23T21:34:00+08:00,1498224840.0,6524.0,6526.4
15050,2017-06-23T21:35:00+08:00,1498224900.0,6523.0,6526.3
15051,2017-06-23T21:36:00+08:00,1498224960.0,6525.0,6526.35
15052,2017-06-23T21:37:00+08:00,1498225020.0,6524.0,6526.3
15053,2017-06-23T21:38:00+08:00,1498225080.0,6524.0,6526.2
15054,2017-06-23T21:39:00+08:00,1498225140.0,6524.0,6526.05
15055,2017-06-23T21:40:00+08:00,1498225200.0,6525.0,6525.9
15056,2017-06-23T21:41:00+08:00,1498225260.0,6527.0,6525.85
15057,2017-06-23T21:42:00+08:00,1498225320.0,6526.0,6525.8
15058,2017-06-23T21:43:00+08:00,1498225380.0,6527.0,6525.7
15059,2017-06-23T21:44:00+08:00,1498225440.0,6524.0,6525.4
15060,2017-06-23T21:45:00+08:00,1498225500.0,6526.0,6525.25
15061,2017-06-23T21:46:00+08:00,1498225560.0,6526.0,6525.15
15062,2017-06-23T21:47:00+08:00,1498225620.0,6527.0,6525.2
15063,2017-06-23T21:48:00+08:00,1498225680.0,6526.0,6525.15
15064,2017-06-23T21:49:00+08:00,1498225740.0,6529.0,6525.25
15065,2017-06-23T21:50:00+08:00,1498225800.0,6527.0,6525.35
15066,2017-06-23T21:51:00+08:00,1498225860.0,6529.0,6525.5
15067,2017-06-23T21:52:00+08:00,1498225920.0,6527.0,6525.65
15068,2017-06-23T21:53:00+08:00,1498225980.0,6527.0,6525.85
15069,2017-06-23T21:54:00+08:00,1498226040.0,6526.0,6525.95
15070,2017-06-23T21:55:00+08:00,1498226100.0,6526.0,6526.1
15071,2017-06-23T21:56:00+08:00,1498226160.0,6527.0,6526.2
15072,2017-06-23T21:57:00+08:00,1498226220.0,6525.0,6526.25
15073,2017-06-23T21:58:00+08:00,1498226280.0,6527.0,6526.4
15074,2017-06-23T21:59:00+08:00,1498226340.0,6525.0,6526.45
15075,2017-06-23T22:00:00+08:00,1498226400.0,6525.0,6526.45
15076,2017-06-23T22:01:00+08:00,1498226460.0,6527.0,6526.45
15077,2017-06-23T22:02:00+08:00,1498226520.0,6526.0,6526.45
15078,2017-06-23T22:03:00+08:00,1498226580.0,6526.0,6526.4
15079,2017-06-23T22:04:00+08:00,1498226640.0,6528.0,6526.6
15080,2017-06-23T22:05:00+08:00,1498226700.0,6528.0,6526.7
15081,2017-06-23T22:06:00+08:00,1498226760.0,6528.0,6526.8
15082,2017-06-23T22:07:00+08:00,1498226820.0,6527.0,6526.8
15083,2017-06-23T22:08:00+08:00,1498226880.0,6528.0,6526.9
15084,2017-06-23T22:09:00+08:00,1498226940.0,6528.0,6526.85
15085,2017-06-23T22:10:00+08:00,1498227000.0,6528.0,6526.9
15086,2017-06-23T22:11:00+08:00,1498227060.0,6527.0,6526.8
15087,2017-06-23T22:12:00+08:00,1498227120.0,6528.0,6526.85
15088,2017-06-23T22:13:00+08:00,1498227180.0,6527.0,6526.85
15089,2017-06-23T22:14:00+08:00,1498227240.0,6528.0,6526.95
15090,2017-06-23T22:15:00+08:00,1498227300.0,6528.0,6527.05
15091,2017-06-23T22:16:00+08:00,1498227360.0,6535.0,6527.45
15092,2017-06-23T22:17:00+08:00,1498227420.0,6532.0,6527.8
15093,2017-06-23T22:18:00+08:00,1498227480.0,6533.0,6528.1
15094,2017-06-23T22:19:00+08:00,1498227540.0,6532.0,6528.45
15095,2017-06-23T22:20:00+08:00,1498227600.0,6533.0,6528.85
15096,2017-06-23T22:21:00+08:00,1498227660.0,6533.0,6529.15
15097,2017-06-23T22:22:00+08:00,1498227720.0,6534.0,6529.55
15098,2017-06-23T22:23:00+08:00,1498227780.0,6534.0,6529.95
15099,2017-06-23T22:24:00+08:00,1498227840.0,6535.0,6530.3
15100,2017-06-23T22:25:00+08:00,1498227900.0,6534.0,6530.6
15101,2017-06-23T22:26:00+08:00,1498227960.0,6534.0,6530.9
15102,2017-06-23T22:27:00+08:00,1498228020.0,6534.0,6531.25
15103,2017-06-23T22:28:00+08:00,1498228080.0,6535.0,6531.6
15104,2017-06-23T22:29:00+08:00,1498228140.0,6537.0,6532.05
15105,2017-06-23T22:30:00+08:00,1498228200.0,6538.0,6532.55
15106,2017-06-23T22:31:00+08:00,1498228260.0,6535.0,6532.95
15107,2017-06-23T22:32:00+08:00,1498228320.0,6535.0,6533.3
15108,2017-06-23T22:33:00+08:00,1498228380.0,6536.0,6533.75
15109,2017-06-23T22:34:00+08:00,1498228440.0,6535.0,6534.1
15110,2017-06-23T22:35:00+08:00,1498228500.0,6537.0,6534.55
15111,2017-06-23T22:36:00+08:00,1498228560.0,6536.0,6534.6
15112,2017-06-23T22:37:00+08:00,1498228620.0,6534.0,6534.7
15113,2017-06-23T22:38:00+08:00,1498228680.0,6535.0,6534.8
15114,2017-06-23T22:39:00+08:00,1498228740.0,6537.0,6535.05
15115,2017-06-23T22:40:00+08:00,1498228800.0,6538.0,6535.3
15116,2017-06-23T22:41:00+08:00,1498228860.0,6536.0,6535.45
15117,2017-06-23T22:42:00+08:00,1498228920.0,6534.0,6535.45
15118,2017-06-23T22:43:00+08:00,1498228980.0,6527.0,6535.1
15119,2017-06-23T22:44:00+08:00,1498229040.0,6531.0,6534.9
15120,2017-06-23T22:45:00+08:00,1498229100.0,6531.0,6534.75
15121,2017-06-23T22:46:00+08:00,1498229160.0,6530.0,6534.55
15122,2017-06-23T22:47:00+08:00,1498229220.0,6527.0,6534.2
15123,2017-06-23T22:48:00+08:00,1498229280.0,6528.0,6533.85
15124,2017-06-23T22:49:00+08:00,1498229340.0,6529.0,6533.45
15125,2017-06-23T22:50:00+08:00,1498229400.0,6531.0,6533.1
15126,2017-06-23T22:51:00+08:00,1498229460.0,6531.0,6532.9
15127,2017-06-23T22:52:00+08:00,1498229520.0,6532.0,6532.75
15128,2017-06-23T22:53:00+08:00,1498229580.0,6531.0,6532.5
15129,2017-06-23T22:54:00+08:00,1498229640.0,6531.0,6532.3
15130,2017-06-23T22:55:00+08:00,1498229700.0,6532.0,6532.05
15131,2017-06-23T22:56:00+08:00,1498229760.0,6535.0,6532.0
15132,2017-06-23T22:57:00+08:00,1498229820.0,6533.0,6531.95
15133,2017-06-23T22:58:00+08:00,1498229880.0,6531.0,6531.75
15134,2017-06-23T22:59:00+08:00,1498229940.0,6532.0,6531.5
15135,2017-06-23T23:00:00+08:00,1498230000.0,6534.0,6531.3
15136,2017-06-23T23:01:00+08:00,1498230060.0,6532.0,6531.1
15137,2017-06-23T23:02:00+08:00,1498230120.0,6532.0,6531.0
15138,2017-06-23T23:03:00+08:00,1498230180.0,6533.0,6531.3
15139,2017-06-23T23:04:00+08:00,1498230240.0,6533.0,6531.4
15140,2017-06-23T23:05:00+08:00,1498230300.0,6533.0,6531.5
15141,2017-06-23T23:06:00+08:00,1498230360.0,6535.0,6531.75
15142,2017-06-23T23:07:00+08:00,1498230420.0,6528.0,6531.8
15143,2017-06-23T23:08:00+08:00,1498230480.0,6529.0,6531.85
15144,2017-06-23T23:09:00+08:00,1498230540.0,6530.0,6531.9
15145,2017-06-23T23:10:00+08:00,1498230600.0,6531.0,6531.9
15146,2017-06-23T23:11:00+08:00,1498230660.0,6531.0,6531.9
15147,2017-06-23T23:12:00+08:00,1498230720.0,6535.0,6532.05
15148,2017-06-23T23:13:00+08:00,1498230780.0,6534.0,6532.2
15149,2017-06-23T23:14:00+08:00,1498230840.0,6534.0,6532.35
15150,2017-06-23T23:15:00+08:00,1498230900.0,6533.0,6532.4
15151,2017-06-23T23:16:00+08:00,1498230960.0,6534.0,6532.35
15152,2017-06-23T23:17:00+08:00,1498231020.0,6534.0,6532.4
15153,2017-06-23T23:18:00+08:00,1498231080.0,6538.0,6532.75
15154,2017-06-23T23:19:00+08:00,1498231140.0,6539.0,6533.1
15155,2017-06-23T23:20:00+08:00,1498231200.0,6539.0,6533.35
15156,2017-06-23T23:21:00+08:00,1498231260.0,6544.0,6533.95
15157,2017-06-23T23:22:00+08:00,1498231320.0,6542.0,6534.45
15158,2017-06-23T23:23:00+08:00,1498231380.0,6541.0,6534.85
15159,2017-06-23T23:24:00+08:00,1498231440.0,6542.0,6535.3
15160,2017-06-23T23:25:00+08:00,1498231500.0,6545.0,6535.9
15161,2017-06-23T23:26:00+08:00,1498231560.0,6545.0,6536.4
15162,2017-06-23T23:27:00+08:00,1498231620.0,6544.0,6537.2
15163,2017-06-23T23:28:00+08:00,1498231680.0,6549.0,6538.2
15164,2017-06-23T23:29:00+08:00,1498231740.0,6547.0,6539.05
15165,2017-06-26T09:00:00+08:00,1498438800.0,6545.0,6539.75
15166,2017-06-26T09:01:00+08:00,1498438860.0,6543.0,6540.35
15167,2017-06-26T09:02:00+08:00,1498438920.0,6540.0,6540.6
15168,2017-06-26T09:03:00+08:00,1498438980.0,6541.0,6540.95
15169,2017-06-26T09:04:00+08:00,1498439040.0,6541.0,6541.3
15170,2017-06-26T09:05:00+08:00,1498439100.0,6542.0,6541.75
15171,2017-06-26T09:06:00+08:00,1498439160.0,6543.0,6542.2
15172,2017-06-26T09:07:00+08:00,1498439220.0,6543.0,6542.65
15173,2017-06-26T09:08:00+08:00,1498439280.0,6542.0,6542.85
15174,2017-06-26T09:09:00+08:00,1498439340.0,6542.0,6543.0
15175,2017-06-26T09:10:00+08:00,1498439400.0,6541.0,6543.1
15176,2017-06-26T09:11:00+08:00,1498439460.0,6538.0,6542.8
15177,2017-06-26T09:12:00+08:00,1498439520.0,6539.0,6542.65
15178,2017-06-26T09:13:00+08:00,1498439580.0,6540.0,6542.6
15179,2017-06-26T09:14:00+08:00,1498439640.0,6541.0,6542.55
15180,2017-06-26T09:15:00+08:00,1498439700.0,6541.0,6542.35
15181,2017-06-26T09:16:00+08:00,1498439760.0,6543.0,6542.25
15182,2017-06-26T09:17:00+08:00,1498439820.0,6541.0,6542.1
15183,2017-06-26T09:18:00+08:00,1498439880.0,6541.0,6541.7
15184,2017-06-26T09:19:00+08:00,1498439940.0,6541.0,6541.4
15185,2017-06-26T09:20:00+08:00,1498440000.0,6541.0,6541.2
15186,2017-06-26T09:21:00+08:00,1498440060.0,6538.0,6540.95
15187,2017-06-26T09:22:00+08:00,1498440120.0,6537.0,6540.8
15188,2017-06-26T09:23:00+08:00,1498440180.0,6534.0,6540.45
15189,2017-06-26T09:24:00+08:00,1498440240.0,6536.0,6540.2
15190,2017-06-26T09:25:00+08:00,1498440300.0,6536.0,6539.9
15191,2017-06-26T09:26:00+08:00,1498440360.0,6536.0,6539.55
15192,2017-06-26T09:27:00+08:00,1498440420.0,6536.0,6539.2
15193,2017-06-26T09:28:00+08:00,1498440480.0,6537.0,6538.95
15194,2017-06-26T09:29:00+08:00,1498440540.0,6536.0,6538.65
15195,2017-06-26T09:30:00+08:00,1498440600.0,6537.0,6538.45
15196,2017-06-26T09:31:00+08:00,1498440660.0,6535.0,6538.3
15197,2017-06-26T09:32:00+08:00,1498440720.0,6537.0,6538.2
15198,2017-06-26T09:33:00+08:00,1498440780.0,6537.0,6538.05
15199,2017-06-26T09:34:00+08:00,1498440840.0,6536.0,6537.8
15200,2017-06-26T09:35:00+08:00,1498440900.0,6534.0,6537.45
15201,2017-06-26T09:36:00+08:00,1498440960.0,6534.0,6537.0
15202,2017-06-26T09:37:00+08:00,1498441020.0,6533.0,6536.6
15203,2017-06-26T09:38:00+08:00,1498441080.0,6534.0,6536.25
15204,2017-06-26T09:39:00+08:00,1498441140.0,6534.0,6535.9
15205,2017-06-26T09:40:00+08:00,1498441200.0,6534.0,6535.55
15206,2017-06-26T09:41:00+08:00,1498441260.0,6534.0,6535.35
15207,2017-06-26T09:42:00+08:00,1498441320.0,6534.0,6535.2
15208,2017-06-26T09:43:00+08:00,1498441380.0,6533.0,6535.15
15209,2017-06-26T09:44:00+08:00,1498441440.0,6534.0,6535.05
15210,2017-06-26T09:45:00+08:00,1498441500.0,6533.0,6534.9
15211,2017-06-26T09:46:00+08:00,1498441560.0,6533.0,6534.75
15212,2017-06-26T09:47:00+08:00,1498441620.0,6535.0,6534.7
15213,2017-06-26T09:48:00+08:00,1498441680.0,6535.0,6534.6
15214,2017-06-26T09:49:00+08:00,1498441740.0,6534.0,6534.5
15215,2017-06-26T09:50:00+08:00,1498441800.0,6533.0,6534.3
15216,2017-06-26T09:51:00+08:00,1498441860.0,6535.0,6534.3
15217,2017-06-26T09:52:00+08:00,1498441920.0,6535.0,6534.2
15218,2017-06-26T09:53:00+08:00,1498441980.0,6534.0,6534.05
